cloud,profile,weighting,sigma_bin_left_g_cm2,sigma_bin_right_g_cm2,sigma_bin_center_g_cm2,probability_density_per_ln_sigma,probability_density_normalized_to_peak,common_pixel_count,profile_censored_pixel_count,shared_display_minimum_g_cm2
F,liberal,mass,0.042169650342858224,0.04869675251658631,0.04531583637600818,0.17027415653862799,0.23337270564816817,72424,833,0.01
F,liberal,mass,0.04869675251658631,0.05623413251903491,0.05232991146814947,0.21874237400953167,0.2998018061004296,72424,833,0.01
F,liberal,mass,0.05623413251903491,0.06493816315762113,0.060429639023813285,0.2614651486149464,0.3583563730713759,72424,833,0.01
F,liberal,mass,0.06493816315762113,0.07498942093324558,0.06978305848598663,0.32211983383841647,0.4414878845619524,72424,833,0.01
F,liberal,mass,0.07498942093324558,0.08659643233600653,0.08058421877614817,0.37889277916733816,0.5192991985532233,72424,833,0.01
F,liberal,mass,0.08659643233600653,0.1,0.09305720409296989,0.4475668513422197,0.6134218438044062,72424,833,0.01
F,liberal,mass,0.1,0.11547819846894582,0.10746078283213176,0.5242857650998867,0.7185705101785282,72424,833,0.01
F,liberal,mass,0.11547819846894582,0.1333521432163324,0.12409377607517195,0.6108500165311459,0.8372129041835067,72424,833,0.01
F,liberal,mass,0.1333521432163324,0.1539926526059492,0.14330125702369628,0.7005556177371445,0.9601607389624753,72424,833,0.01
F,liberal,mass,0.1539926526059492,0.1778279410038923,0.16548170999431816,0.7296232696351932,1.0,72424,833,0.01
F,liberal,mass,0.1778279410038923,0.2053525026457146,0.19109529749704407,0.6961324736427574,0.9540985089343698,72424,833,0.01
F,liberal,mass,0.2053525026457146,0.23713737056616552,0.220673406908459,0.590430303417301,0.8092262513947948,72424,833,0.01
F,liberal,mass,0.23713737056616552,0.27384196342643613,0.25482967479793467,0.47844028418137796,0.6557360546088324,72424,833,0.01
F,liberal,mass,0.27384196342643613,0.31622776601683794,0.2942727176209282,0.2821336695160835,0.38668403442936855,72424,833,0.01
F,liberal,mass,0.31622776601683794,0.3651741272548377,0.33982083289425596,0.0,0.0,72424,833,0.01
F,liberal,mass,0.3651741272548377,0.4216965034285822,0.3924189758484536,0.0,0.0,72424,833,0.01
F,liberal,mass,0.4216965034285822,0.4869675251658631,0.4531583637600818,0.0,0.0,72424,833,0.01
F,liberal,mass,0.4869675251658631,0.5623413251903491,0.5232991146814947,0.0,0.0,72424,833,0.01
F,liberal,mass,0.5623413251903491,0.6493816315762113,0.6042963902381329,0.0,0.0,72424,833,0.01
F,liberal,mass,0.6493816315762113,0.7498942093324559,0.6978305848598664,0.0,0.0,72424,833,0.01
F,liberal,mass,0.7498942093324559,0.8659643233600653,0.8058421877614819,0.0,0.0,72424,833,0.01
F,liberal,mass,0.8659643233600653,1.0,0.930572040929699,0.0,0.0,72424,833,0.01
H,bt12,area,0.01,0.011547819846894581,0.010746078283213174,0.19345633367406806,0.26004573668735786,171548,25,0.01
H,bt12,area,0.011547819846894581,0.01333521432163324,0.012409377607517195,0.2300331907317893,0.3092126755962094,171548,25,0.01
H,bt12,area,0.01333521432163324,0.01539926526059492,0.014330125702369627,0.27936941653057945,0.3755308722639672,171548,25,0.01
H,bt12,area,0.01539926526059492,0.01778279410038923,0.016548170999431816,0.3402093271625812,0.45731242513339726,171548,25,0.01
H,bt12,area,0.01778279410038923,0.02053525026457146,0.019109529749704406,0.40615298529101096,0.5459544811063906,171548,25,0.01
H,bt12,area,0.02053525026457146,0.023713737056616554,0.0220673406908459,0.5019090097477743,0.6746705869541545,171548,25,0.01
H,bt12,area,0.023713737056616554,0.027384196342643614,0.025482967479793464,0.5978675638670911,0.8036589349885633,171548,25,0.01
H,bt12,area,0.027384196342643614,0.03162277660168379,0.029427271762092817,0.6668896728663833,0.896439072198628,171548,25,0.01
H,bt12,area,0.03162277660168379,0.03651741272548377,0.03398208328942559,0.734939639485402,0.9879124469127736,171548,25,0.01
H,bt12,area,0.03651741272548377,0.042169650342858224,0.03924189758484536,0.7439319565029152,1.0,171548,25,0.01
H,bt12,area,0.042169650342858224,0.04869675251658631,0.04531583637600818,0.6689149694919473,0.8991614940651176,171548,25,0.01
H,bt12,area,0.04869675251658631,0.05623413251903491,0.05232991146814947,0.5347998269469666,0.7188827180659915,171548,25,0.01
H,bt12,area,0.05623413251903491,0.06493816315762113,0.060429639023813285,0.35438640354154444,0.47636937819884567,171548,25,0.01
H,bt12,area,0.06493816315762113,0.07498942093324558,0.06978305848598663,0.21727382199072334,0.29206141783730716,171548,25,0.01
H,bt12,area,0.07498942093324558,0.08659643233600653,0.08058421877614817,0.12188235092656385,0.16383534792551452,171548,25,0.01
H,bt12,area,0.08659643233600653,0.1,0.09305720409296989,0.07623216498630524,0.1024719590547748,171548,25,0.01
H,bt12,area,0.1,0.11547819846894582,0.10746078283213176,0.060799404699492306,0.08172710443210279,171548,25,0.01
H,bt12,area,0.11547819846894582,0.1333521432163324,0.12409377607517195,0.05569565720306591,0.07486660132854188,171548,25,0.01
H,bt12,area,0.1333521432163324,0.1539926526059492,0.14330125702369628,0.051847593614490366,0.06969399978220615,171548,25,0.01
H,bt12,area,0.1539926526059492,0.1778279410038923,0.16548170999431816,0.04180212235168286,0.05619078732440371,171548,25,0.01
H,bt12,area,0.1778279410038923,0.2053525026457146,0.19109529749704407,0.03884518927835645,0.05221605139932476,171548,25,0.01
H,bt12,area,0.2053525026457146,0.23713737056616552,0.220673406908459,0.02665290359244899,0.0358270717630404,171548,25,0.01
H,bt12,area,0.23713737056616552,0.27384196342643613,0.25482967479793467,0.004820205968847151,0.006479364042251978,171548,25,0.01
H,bt12,area,0.27384196342643613,0.31622776601683794,0.2942727176209282,0.0,0.0,171548,25,0.01
H,bt12,area,0.31622776601683794,0.3651741272548377,0.33982083289425596,0.0,0.0,171548,25,0.01
H,bt12,area,0.3651741272548377,0.4216965034285822,0.3924189758484536,0.0,0.0,171548,25,0.01
H,bt12,area,0.4216965034285822,0.4869675251658631,0.4531583637600818,0.0,0.0,171548,25,0.01
H,bt12,area,0.4869675251658631,0.5623413251903491,0.5232991146814947,0.0,0.0,171548,25,0.01
H,bt12,area,0.5623413251903491,0.6493816315762113,0.6042963902381329,0.0,0.0,171548,25,0.01
H,bt12,area,0.6493816315762113,0.7498942093324559,0.6978305848598664,0.0,0.0,171548,25,0.01
H,bt12,area,0.7498942093324559,0.8659643233600653,0.8058421877614819,0.0,0.0,171548,25,0.01
H,bt12,area,0.8659643233600653,1.0,0.930572040929699,0.0,0.0,171548,25,0.01
H,conservative,area,0.01,0.011547819846894581,0.010746078283213174,0.1693553038298322,0.22772331154684164,171548,54,0.01
H,conservative,area,0.011547819846894581,0.01333521432163324,0.012409377607517195,0.22424084238267047,0.30152505446623,171548,54,0.01
H,conservative,area,0.01333521432163324,0.01539926526059492,0.014330125702369627,0.2704581113780889,0.3636710239651427,171548,54,0.01
H,conservative,area,0.01539926526059492,0.01778279410038923,0.016548170999431816,0.33312078897310005,0.44793028322439943,171548,54,0.01
H,conservative,area,0.01778279410038923,0.02053525026457146,0.019109529749704406,0.395540430973045,0.5318627450980375,171548,54,0.01
H,conservative,area,0.02053525026457146,0.023713737056616554,0.0220673406908459,0.4841269053753045,0.6509803921568627,171548,54,0.01
H,conservative,area,0.023713737056616554,0.027384196342643614,0.025482967479793464,0.5848246535984458,0.7863834422657927,171548,54,0.01
H,conservative,area,0.027384196342643614,0.03162277660168379,0.029427271762092817,0.6570467312661324,0.8834967320261438,171548,54,0.01
H,conservative,area,0.03162277660168379,0.03651741272548377,0.03398208328942559,0.7259068165353775,0.9760893246187363,171548,54,0.01
H,conservative,area,0.03651741272548377,0.042169650342858224,0.03924189758484536,0.7436889209078473,1.0,171548,54,0.01
H,conservative,area,0.042169650342858224,0.04869675251658631,0.04531583637600818,0.6825654687482623,0.9178104575163369,171548,54,0.01
H,conservative,area,0.04869675251658631,0.05623413251903491,0.05232991146814947,0.557199607625727,0.7492374727668845,171548,54,0.01
H,conservative,area,0.05623413251903491,0.06493816315762113,0.060429639023813285,0.3843202876674104,0.5167755991285402,171548,54,0.01
H,conservative,area,0.06493816315762113,0.07498942093324558,0.06978305848598663,0.2339622661853874,0.31459694989106657,171548,54,0.01
H,conservative,area,0.07498942093324558,0.08659643233600653,0.08058421877614817,0.13225186964946195,0.17783224400871459,171548,54,0.01
H,conservative,area,0.08659643233600653,0.1,0.09305720409296989,0.08040427603497126,0.10811546840958572,171548,54,0.01
H,conservative,area,0.1,0.11547819846894582,0.10746078283213176,0.061082946227071555,0.08213507625272332,171548,54,0.01
H,conservative,area,0.11547819846894582,0.1333521432163324,0.12409377607517195,0.05642476398826968,0.0758714596949891,171548,54,0.01
H,conservative,area,0.1333521432163324,0.1539926526059492,0.14330125702369628,0.05217164107458093,0.07015250544662298,171548,54,0.01
H,conservative,area,0.1539926526059492,0.1778279410038923,0.16548170999431816,0.04338185371962436,0.05833333333333324,171548,54,0.01
H,conservative,area,0.1778279410038923,0.2053525026457146,0.19109529749704407,0.03787304689808476,0.05092592592592585,171548,54,0.01
H,conservative,area,0.2053525026457146,0.23713737056616552,0.220673406908459,0.030014895990888607,0.040359477124183,171548,54,0.01
H,conservative,area,0.23713737056616552,0.27384196342643613,0.25482967479793467,0.00874928142244525,0.011764705882352924,171548,54,0.01
H,conservative,area,0.27384196342643613,0.31622776601683794,0.2942727176209282,0.0,0.0,171548,54,0.01
H,conservative,area,0.31622776601683794,0.3651741272548377,0.33982083289425596,0.0,0.0,171548,54,0.01
H,conservative,area,0.3651741272548377,0.4216965034285822,0.3924189758484536,0.0,0.0,171548,54,0.01
H,conservative,area,0.4216965034285822,0.4869675251658631,0.4531583637600818,0.0,0.0,171548,54,0.01
H,conservative,area,0.4869675251658631,0.5623413251903491,0.5232991146814947,0.0,0.0,171548,54,0.01
H,conservative,area,0.5623413251903491,0.6493816315762113,0.6042963902381329,0.0,0.0,171548,54,0.01
H,conservative,area,0.6493816315762113,0.7498942093324559,0.6978305848598664,0.0,0.0,171548,54,0.01
H,conservative,area,0.7498942093324559,0.8659643233600653,0.8058421877614819,0.0,0.0,171548,54,0.01
H,conservative,area,0.8659643233600653,1.0,0.930572040929699,0.0,0.0,171548,54,0.01
H,moderate,area,0.01,0.011547819846894581,0.010746078283213174,0.101143313480768,0.13710740171315658,171548,112,0.01
H,moderate,area,0.011547819846894581,0.01333521432163324,0.012409377607517195,0.21338525246963658,0.28925982868438305,171548,112,0.01
H,moderate,area,0.01333521432163324,0.01539926526059492,0.014330125702369627,0.2529595485331983,0.34290577641115855,171548,112,0.01
H,moderate,area,0.01539926526059492,0.01778279410038923,0.016548170999431816,0.31100454982191905,0.42159016033384455,171548,112,0.01
H,moderate,area,0.01778279410038923,0.02053525026457146,0.019109529749704406,0.3662951476998716,0.49654074236766815,171548,112,0.01
H,moderate,area,0.02053525026457146,0.023713737056616554,0.0220673406908459,0.44929180341556874,0.6090489786953657,171548,112,0.01
H,moderate,area,0.023713737056616554,0.027384196342643614,0.025482967479793464,0.5431035431117857,0.7362178783219832,171548,112,0.01
H,moderate,area,0.027384196342643614,0.03162277660168379,0.029427271762092817,0.6256141276373476,0.8480672084339996,171548,112,0.01
H,moderate,area,0.03162277660168379,0.03651741272548377,0.03398208328942559,0.6939476357839455,0.9406984405886228,171548,112,0.01
H,moderate,area,0.03651741272548377,0.042169650342858224,0.03924189758484536,0.7376940428961718,1.0,171548,112,0.01
H,moderate,area,0.042169650342858224,0.04869675251658631,0.04531583637600818,0.7131879537268206,0.9667801449593645,171548,112,0.01
H,moderate,area,0.04869675251658631,0.05623413251903491,0.05232991146814947,0.6184040716503325,0.8382934329013838,171548,112,0.01
H,moderate,area,0.05623413251903491,0.06493816315762113,0.060429639023813285,0.46140307723645363,0.6254667252361081,171548,112,0.01
H,moderate,area,0.06493816315762113,0.07498942093324558,0.06978305848598663,0.28661997845010406,0.3885350318471325,171548,112,0.01
H,moderate,area,0.07498942093324558,0.08659643233600653,0.08058421877614817,0.16494015718609772,0.22358884252141448,171548,112,0.01
H,moderate,area,0.08659643233600653,0.1,0.09305720409296989,0.0929206091809693,0.12596090489786915,171548,112,0.01
H,moderate,area,0.1,0.11547819846894582,0.10746078283213176,0.06833350814659794,0.09263123215462332,171548,112,0.01
H,moderate,area,0.11547819846894582,0.1333521432163324,0.12409377607517195,0.056870329245894205,0.07709202723479025,171548,112,0.01
H,moderate,area,0.1333521432163324,0.1539926526059492,0.14330125702369628,0.05261720633220546,0.07132659784757292,171548,112,0.01
H,moderate,area,0.1539926526059492,0.1778279410038923,0.16548170999431816,0.04532613848016775,0.06144300461234342,171548,112,0.01
H,moderate,area,0.1778279410038923,0.2053525026457146,0.19109529749704407,0.03645533926018854,0.04941796617614753,171548,112,0.01
H,moderate,area,0.2053525026457146,0.23713737056616552,0.220673406908459,0.0345110544996452,0.046782341313419726,171548,112,0.01
H,moderate,area,0.23713737056616552,0.27384196342643613,0.25482967479793467,0.021306120500954633,0.028882055787392884,171548,112,0.01
H,moderate,area,0.27384196342643613,0.31622776601683794,0.2942727176209282,0.0013772017053849004,0.00186690094443224,171548,112,0.01
H,moderate,area,0.31622776601683794,0.3651741272548377,0.33982083289425596,0.0,0.0,171548,112,0.01
H,moderate,area,0.3651741272548377,0.4216965034285822,0.3924189758484536,0.0,0.0,171548,112,0.01
H,moderate,area,0.4216965034285822,0.4869675251658631,0.4531583637600818,0.0,0.0,171548,112,0.01
H,moderate,area,0.4869675251658631,0.5623413251903491,0.5232991146814947,0.0,0.0,171548,112,0.01
H,moderate,area,0.5623413251903491,0.6493816315762113,0.6042963902381329,0.0,0.0,171548,112,0.01
H,moderate,area,0.6493816315762113,0.7498942093324559,0.6978305848598664,0.0,0.0,171548,112,0.01
H,moderate,area,0.7498942093324559,0.8659643233600653,0.8058421877614819,0.0,0.0,171548,112,0.01
H,moderate,area,0.8659643233600653,1.0,0.930572040929699,0.0,0.0,171548,112,0.01
H,liberal,area,0.01,0.011547819846894581,0.010746078283213174,0.013691005188826424,0.01901547116737002,171548,616,0.01
H,liberal,area,0.011547819846894581,0.01333521432163324,0.012409377607517195,0.12925443064362382,0.17952180028129397,171548,616,0.01
H,liberal,area,0.01333521432163324,0.01539926526059492,0.014330125702369627,0.2208383440517209,0.30672292545710456,171548,616,0.01
H,liberal,area,0.01539926526059492,0.01778279410038923,0.016548170999431816,0.2646657630289684,0.3675949367088608,171548,616,0.01
H,liberal,area,0.01778279410038923,0.02053525026457146,0.019109529749704406,0.31712094563112847,0.4404500703234881,171548,616,0.01
H,liberal,area,0.02053525026457146,0.023713737056616554,0.0220673406908459,0.3736672274169331,0.5189873417721536,171548,616,0.01
H,liberal,area,0.023713737056616554,0.027384196342643614,0.025482967479793464,0.4503449576608617,0.6254852320675106,171548,616,0.01
H,liberal,area,0.027384196342643614,0.03162277660168379,0.029427271762092817,0.5422124125965383,0.7530801687763736,171548,616,0.01
H,liberal,area,0.03162277660168379,0.03651741272548377,0.03398208328942559,0.6190926725030249,0.8598593530239126,171548,616,0.01
H,liberal,area,0.03651741272548377,0.042169650342858224,0.03924189758484536,0.6760035076814305,0.9389029535865008,171548,616,0.01
H,liberal,area,0.042169650342858224,0.04869675251658631,0.04531583637600818,0.7199929503887225,1.0,171548,616,0.01
H,liberal,area,0.04869675251658631,0.05623413251903491,0.05232991146814947,0.6981602527651228,0.9696765119549959,171548,616,0.01
H,liberal,area,0.05623413251903491,0.06493816315762113,0.060429639023813285,0.6069408927496287,0.8429817158931109,171548,616,0.01
H,liberal,area,0.06493816315762113,0.07498942093324558,0.06978305848598663,0.464035962849688,0.6445007032348804,171548,616,0.01
H,liberal,area,0.07498942093324558,0.08659643233600653,0.08058421877614817,0.28629593099001444,0.39763713080168905,171548,616,0.01
H,liberal,area,0.08659643233600653,0.1,0.09305720409296989,0.158216172389218,0.219746835443038,171548,616,0.01
H,liberal,area,0.1,0.11547819846894582,0.10746078283213176,0.09506742360406958,0.1320393811533056,171548,616,0.01
H,liberal,area,0.11547819846894582,0.1333521432163324,0.12409377607517195,0.06695630644121305,0.09299578059071759,171548,616,0.01
H,liberal,area,0.1333521432163324,0.1539926526059492,0.14330125702369628,0.055452621607997896,0.07701828410689182,171548,616,0.01
H,liberal,area,0.1539926526059492,0.1778279410038923,0.16548170999431816,0.0485666130810734,0.06745428973277086,171548,616,0.01
H,liberal,area,0.1778279410038923,0.2053525026457146,0.19109529749704407,0.04143756895908097,0.057552742616033846,171548,616,0.01
H,liberal,area,0.2053525026457146,0.23713737056616552,0.220673406908459,0.03305284092923766,0.04590717299578074,171548,616,0.01
H,liberal,area,0.23713737056616552,0.27384196342643613,0.25482967479793467,0.028151623095367815,0.03909985935302397,171548,616,0.01
H,liberal,area,0.27384196342643613,0.31622776601683794,0.2942727176209282,0.02304787559894142,0.03201125175808725,171548,616,0.01
H,liberal,area,0.31622776601683794,0.3651741272548377,0.33982083289425596,0.01599984334197166,0.02222222222222229,171548,616,0.01
H,liberal,area,0.3651741272548377,0.4216965034285822,0.3924189758484536,0.0004455652576245269,0.0006188466947960633,171548,616,0.01
H,liberal,area,0.4216965034285822,0.4869675251658631,0.4531583637600818,0.0,0.0,171548,616,0.01
H,liberal,area,0.4869675251658631,0.5623413251903491,0.5232991146814947,0.0,0.0,171548,616,0.01
H,liberal,area,0.5623413251903491,0.6493816315762113,0.6042963902381329,0.0,0.0,171548,616,0.01
H,liberal,area,0.6493816315762113,0.7498942093324559,0.6978305848598664,0.0,0.0,171548,616,0.01
H,liberal,area,0.7498942093324559,0.8659643233600653,0.8058421877614819,0.0,0.0,171548,616,0.01
H,liberal,area,0.8659643233600653,1.0,0.930572040929699,0.0,0.0,171548,616,0.01
H,bt12,mass,0.01,0.011547819846894581,0.010746078283213174,0.05242114002298392,0.06882015857560879,171548,25,0.01
H,bt12,mass,0.011547819846894581,0.01333521432163324,0.012409377607517195,0.0719831987607672,0.09450185843580551,171548,25,0.01
H,bt12,mass,0.01333521432163324,0.01539926526059492,0.014330125702369627,0.10107122457926916,0.13268955425094814,171548,25,0.01
H,bt12,mass,0.01539926526059492,0.01778279410038923,0.016548170999431816,0.14202571711996387,0.18645592922483148,171548,25,0.01
H,bt12,mass,0.01778279410038923,0.02053525026457146,0.019109529749704406,0.19593993006872756,0.2572362419571805,171548,25,0.01
H,bt12,mass,0.02053525026457146,0.023713737056616554,0.0220673406908459,0.27948668624720713,0.3669191104747241,171548,25,0.01
H,bt12,mass,0.023713737056616554,0.027384196342643614,0.025482967479793464,0.38432562276064064,0.5045550381288969,171548,25,0.01
H,bt12,mass,0.027384196342643614,0.03162277660168379,0.029427271762092817,0.4948101451853256,0.6496026725390501,171548,25,0.01
H,bt12,mass,0.03162277660168379,0.03651741272548377,0.03398208328942559,0.6292356350982519,0.8260807790501891,171548,25,0.01
H,bt12,mass,0.03651741272548377,0.042169650342858224,0.03924189758484536,0.7346418190966962,0.9644614074463326,171548,25,0.01
H,bt12,mass,0.042169650342858224,0.04869675251658631,0.04531583637600818,0.7617119911950188,1.0,171548,25,0.01
H,bt12,mass,0.04869675251658631,0.05623413251903491,0.05232991146814947,0.7020558849340992,0.9216815450583526,171548,25,0.01
H,bt12,mass,0.05623413251903491,0.06493816315762113,0.060429639023813285,0.535863525927013,0.7034988711236102,171548,25,0.01
H,bt12,mass,0.06493816315762113,0.07498942093324558,0.06978305848598663,0.37895246009058,0.4975009773655486,171548,25,0.01
H,bt12,mass,0.07498942093324558,0.08659643233600653,0.08058421877614817,0.24545661103966507,0.32224333327689675,171548,25,0.01
H,bt12,mass,0.08659643233600653,0.1,0.09305720409296989,0.17796421253335146,0.23363714184694753,171548,25,0.01
H,bt12,mass,0.1,0.11547819846894582,0.10746078283213176,0.16417439609299156,0.2155334273199836,171548,25,0.01
H,bt12,mass,0.11547819846894582,0.1333521432163324,0.12409377607517195,0.17377587904608796,0.22813856294090645,171548,25,0.01
H,bt12,mass,0.1333521432163324,0.1539926526059492,0.14330125702369628,0.18667048568649278,0.24506701725101254,171548,25,0.01
H,bt12,mass,0.1539926526059492,0.1778279410038923,0.16548170999431816,0.1734409893954271,0.22769890903689546,171548,25,0.01
H,bt12,mass,0.1778279410038923,0.2053525026457146,0.19109529749704407,0.1866436614192781,0.24503180149029885,171548,25,0.01
H,bt12,mass,0.2053525026457146,0.23713737056616552,0.220673406908459,0.14629049269297345,0.19205486375954814,171548,25,0.01
H,bt12,mass,0.23713737056616552,0.27384196342643613,0.25482967479793467,0.029770001459218823,0.03908301536977761,171548,25,0.01
H,bt12,mass,0.27384196342643613,0.31622776601683794,0.2942727176209282,0.0,0.0,171548,25,0.01
H,bt12,mass,0.31622776601683794,0.3651741272548377,0.33982083289425596,0.0,0.0,171548,25,0.01
H,bt12,mass,0.3651741272548377,0.4216965034285822,0.3924189758484536,0.0,0.0,171548,25,0.01
H,bt12,mass,0.4216965034285822,0.4869675251658631,0.4531583637600818,0.0,0.0,171548,25,0.01
H,bt12,mass,0.4869675251658631,0.5623413251903491,0.5232991146814947,0.0,0.0,171548,25,0.01
H,bt12,mass,0.5623413251903491,0.6493816315762113,0.6042963902381329,0.0,0.0,171548,25,0.01
H,bt12,mass,0.6493816315762113,0.7498942093324559,0.6978305848598664,0.0,0.0,171548,25,0.01
H,bt12,mass,0.7498942093324559,0.8659643233600653,0.8058421877614819,0.0,0.0,171548,25,0.01
H,bt12,mass,0.8659643233600653,1.0,0.930572040929699,0.0,0.0,171548,25,0.01
H,conservative,mass,0.01,0.011547819846894581,0.010746078283213174,0.045313536033248364,0.059551010117132444,171548,54,0.01
H,conservative,mass,0.011547819846894581,0.01333521432163324,0.012409377607517195,0.06875302186153454,0.09035516225119818,171548,54,0.01
H,conservative,mass,0.01333521432163324,0.01539926526059492,0.014330125702369627,0.09580717053505353,0.1259097011904018,171548,54,0.01
H,conservative,mass,0.01539926526059492,0.01778279410038923,0.016548170999431816,0.13617168874280053,0.178956716333934,171548,54,0.01
H,conservative,mass,0.01778279410038923,0.02053525026457146,0.019109529749704406,0.18687415300459848,0.24558985129833918,171548,54,0.01
H,conservative,mass,0.02053525026457146,0.023713737056616554,0.0220673406908459,0.2638924032913299,0.3468071696436493,171548,54,0.01
H,conservative,mass,0.023713737056616554,0.027384196342643614,0.025482967479793464,0.36794312374220267,0.48355053704976725,171548,54,0.01
H,conservative,mass,0.027384196342643614,0.03162277660168379,0.029427271762092817,0.4771746349778322,0.6271024952533771,171548,54,0.01
H,conservative,mass,0.03162277660168379,0.03651741272548377,0.03398208328942559,0.608623700379952,0.799852744051122,171548,54,0.01
H,conservative,mass,0.03651741272548377,0.042169650342858224,0.03924189758484536,0.7190733213993387,0.9450055410858282,171548,54,0.01
H,conservative,mass,0.042169650342858224,0.04869675251658631,0.04531583637600818,0.7609196879132694,1.0,171548,54,0.01
H,conservative,mass,0.04869675251658631,0.05623413251903491,0.05232991146814947,0.7161480340568772,0.9411611309740545,171548,54,0.01
H,conservative,mass,0.05623413251903491,0.06493816315762113,0.060429639023813285,0.5690090770034241,0.7477912400503961,171548,54,0.01
H,conservative,mass,0.06493816315762113,0.07498942093324558,0.06978305848598663,0.3998789830610784,0.5255206159242618,171548,54,0.01
H,conservative,mass,0.07498942093324558,0.08659643233600653,0.08058421877614817,0.2607715615991963,0.3427057621735756,171548,54,0.01
H,conservative,mass,0.08659643233600653,0.1,0.09305720409296989,0.18371677003841055,0.24144042131730312,171548,54,0.01
H,conservative,mass,0.1,0.11547819846894582,0.10746078283213176,0.16133743946841536,0.2120295243126957,171548,54,0.01
H,conservative,mass,0.11547819846894582,0.1333521432163324,0.12409377607517195,0.17232317156422,0.2264669639930011,171548,54,0.01
H,conservative,mass,0.1333521432163324,0.1539926526059492,0.14330125702369628,0.18404092129544228,0.24186642062075217,171548,54,0.01
H,conservative,mass,0.1539926526059492,0.1778279410038923,0.16548170999431816,0.1765444077886293,0.2320145090118263,171548,54,0.01
H,conservative,mass,0.1778279410038923,0.2053525026457146,0.19109529749704407,0.1787409026869276,0.2349011407197296,171548,54,0.01
H,conservative,mass,0.2053525026457146,0.23713737056616552,0.220673406908459,0.16212101937873274,0.21305930435750733,171548,54,0.01
H,conservative,mass,0.23713737056616552,0.27384196342643613,0.25482967479793467,0.05353298062951596,0.07035299714260741,171548,54,0.01
H,conservative,mass,0.27384196342643613,0.31622776601683794,0.2942727176209282,0.0,0.0,171548,54,0.01
H,conservative,mass,0.31622776601683794,0.3651741272548377,0.33982083289425596,0.0,0.0,171548,54,0.01
H,conservative,mass,0.3651741272548377,0.4216965034285822,0.3924189758484536,0.0,0.0,171548,54,0.01
H,conservative,mass,0.4216965034285822,0.4869675251658631,0.4531583637600818,0.0,0.0,171548,54,0.01
H,conservative,mass,0.4869675251658631,0.5623413251903491,0.5232991146814947,0.0,0.0,171548,54,0.01
H,conservative,mass,0.5623413251903491,0.6493816315762113,0.6042963902381329,0.0,0.0,171548,54,0.01
H,conservative,mass,0.6493816315762113,0.7498942093324559,0.6978305848598664,0.0,0.0,171548,54,0.01
H,conservative,mass,0.7498942093324559,0.8659643233600653,0.8058421877614819,0.0,0.0,171548,54,0.01
H,conservative,mass,0.8659643233600653,1.0,0.930572040929699,0.0,0.0,171548,54,0.01
H,moderate,mass,0.01,0.011547819846894581,0.010746078283213174,0.02606886639435411,0.03463223589114423,171548,112,0.01
H,moderate,mass,0.011547819846894581,0.01333521432163324,0.012409377607517195,0.06189702065049352,0.08222959094957717,171548,112,0.01
H,moderate,mass,0.01333521432163324,0.01539926526059492,0.014330125702369627,0.08475651414125171,0.11259820609946615,171548,112,0.01
H,moderate,mass,0.01539926526059492,0.01778279410038923,0.016548170999431816,0.12025373153638325,0.15975591475125744,171548,112,0.01
H,moderate,mass,0.01778279410038923,0.02053525026457146,0.019109529749704406,0.16350865133988404,0.21721965572972207,171548,112,0.01
H,moderate,mass,0.02053525026457146,0.023713737056616554,0.0220673406908459,0.23169965632957482,0.3078107437629413,171548,112,0.01
H,moderate,mass,0.023713737056616554,0.027384196342643614,0.025482967479793464,0.3233728916489355,0.4295977467901259,171548,112,0.01
H,moderate,mass,0.027384196342643614,0.03162277660168379,0.029427271762092817,0.4297423897683165,0.5709085922548467,171548,112,0.01
H,moderate,mass,0.03162277660168379,0.03651741272548377,0.03398208328942559,0.5503642812433021,0.7311536039099152,171548,112,0.01
H,moderate,mass,0.03651741272548377,0.042169650342858224,0.03924189758484536,0.675412591453783,0.8972790698770997,171548,112,0.01
H,moderate,mass,0.042169650342858224,0.04869675251658631,0.04531583637600818,0.7523985525001018,0.9995541716375657,171548,112,0.01
H,moderate,mass,0.04869675251658631,0.05623413251903491,0.05232991146814947,0.7527341427303037,1.0,171548,112,0.01
H,moderate,mass,0.05623413251903491,0.06493816315762113,0.060429639023813285,0.6468937852436619,0.8593921127282209,171548,112,0.01
H,moderate,mass,0.06493816315762113,0.07498942093324558,0.06978305848598663,0.4635483140122125,0.6158194343767089,171548,112,0.01
H,moderate,mass,0.07498942093324558,0.08659643233600653,0.08058421877614817,0.30784161241584773,0.40896459312879074,171548,112,0.01
H,moderate,mass,0.08659643233600653,0.1,0.09305720409296989,0.2005063507479659,0.2663707401668973,171548,112,0.01
H,moderate,mass,0.1,0.11547819846894582,0.10746078283213176,0.17057022040347009,0.2266008816669068,171548,112,0.01
H,moderate,mass,0.11547819846894582,0.1333521432163324,0.12409377607517195,0.16437689629080368,0.21837311071685783,171548,112,0.01
H,moderate,mass,0.1333521432163324,0.1539926526059492,0.14330125702369628,0.1754948731028472,0.2331432349624734,171548,112,0.01
H,moderate,mass,0.1539926526059492,0.1778279410038923,0.16548170999431816,0.17441391582194965,0.23170719371027684,171548,112,0.01
H,moderate,mass,0.1778279410038923,0.2053525026457146,0.19109529749704407,0.16188486938683144,0.215062477171084,171548,112,0.01
